"Country","Year","Development_Status","Life_Expectancy","Adult_Mortality","Alcohol_Consumption","Hepatitis_B","Polio","Total_Expenditure","Diphtheria","HIV_AIDS","GDP_Per_Capita","Thinness_1_19_Years","Thinness_5_9_Years","Income_Composition_Of_Resources","Average_Years_of_schooling","Country_Code","Region","Mean_Male_Height_cm"
"North Macedonia",2013,"Developing",75.3,14,1.03,97,98,6.7,98,0.1,NA,2.2,2.2,0.741,12.9,"MKD","Europe",178.3347367
"North Macedonia",2012,"Developing",75.1,15,1.23,98,97,6.76,95,0.1,NA,2.2,2.2,0.739,12.9,"MKD","Europe",178.3371417
"North Macedonia",2011,"Developing",74.9,17,1.16,96,97,6.61,96,0.1,NA,2.2,2.3,0.735,12.9,"MKD","Europe",178.3391505
"North Macedonia",2010,"Developing",74.7,18,1.47,82.8678864380393,95,6.83,95,0.1,NA,2.3,2.3,0.732,13,"MKD","Europe",178.3412515
"North Macedonia",2009,"Developing",74.4,111,1.77,95,96,6.74,96,0.1,NA,2.3,2.4,0.73,13,"MKD","Europe",178.3429684
"North Macedonia",2008,"Developing",74.2,111,1.72,97,96,6.85,95,0.1,NA,2.4,2.4,0.714,12.2,"MKD","Europe",178.3441522
"North Macedonia",2007,"Developing",73.5,12,1.75,96,96,6.9,95,0.1,NA,2.4,2.5,0.709,12.2,"MKD","Europe",178.344126
"North Macedonia",2006,"Developing",73.7,122,1.74,89,92,7.61,93,0.1,NA,2.5,2.5,0.703,12.1,"MKD","Europe",178.3424448
"North Macedonia",2005,"Developing",73.6,12,1.75,53,98,7.95,97,0.1,NA,2.5,2.6,0,11.9,"MKD","Europe",178.3376715
"North Macedonia",2004,"Developing",73.5,12,2.07,93.8951421702922,95,8.64,94,0.1,NA,2.6,2.6,0,11.9,"MKD","Europe",178.3290572
"North Macedonia",2003,"Developing",73.2,126,2.4,100,96,9.17,96,0.1,NA,2.7,2.7,0,11.9,"MKD","Europe",178.3166405
"North Macedonia",2002,"Developing",72.8,128,2.53,58.9528809608668,97,9.1,96,0.1,NA,2.7,2.7,0,11.9,"MKD","Europe",178.3001841
"North Macedonia",2001,"Developing",73.1,126,3.27,100,91,8.18,91,0.1,NA,2.8,2.8,0,11.8,"MKD","Europe",178.2810592
"North Macedonia",2000,"Developing",72.6,125,2.86,94.5180650425178,96,8.52,95,0.1,NA,2.8,2.8,0,11.7,"MKD","Europe",178.2584835
"Timor",2015,"Developing",68.3,152,0.338771905186118,76,75,3.52818937751238,76,0.1,439.229487892204,1.9,11.1,0.603,12.5,"TLS","Asia",159.7905503
"Timor",2014,"Developing",68,155,0,77,76,1.48,77,0.1,439.229487892204,1.9,11.1,0.612,12.5,"TLS","Asia",159.8774595
"Timor",2013,"Developing",67.7,158,0.229093480037283,82,82,1.29,82,0.1,439.229487892204,11.1,11.2,0.62,12.5,"TLS","Asia",159.963733
"Timor",2012,"Developing",67.4,159,0.10547283668867,83,83,1.1,83,0.1,439.229487892204,11.2,11.3,0.618,12.5,"TLS","Asia",160.0493328
"Timor",2011,"Developing",67.2,161,0.5,67,66,0.76,67,0.1,439.229487892204,11.3,11.4,0.607,12.5,"TLS","Asia",160.1335321
"Timor",2010,"Developing",66.9,163,0.1,72,72,0.92,72,0.1,439.229487892204,11.5,11.5,0.599,12.4,"TLS","Asia",160.2160551
"Timor",2009,"Developing",66.6,165,0.09,72,78,1.2,72,0.1,439.229487892204,11.6,11.6,0.599,12.1,"TLS","Asia",160.2970779
"Timor",2008,"Developing",66.2,168,0.06,79,79,0.74,79,0.1,439.229487892204,11.7,11.7,0.566,11.7,"TLS","Asia",160.3765804
"Timor",2007,"Developing",65.8,173,0.05,72.3501541615853,7,0.37,7,0.1,439.229487892204,11.8,11.8,0.541,11.3,"TLS","Asia",160.4533239
"Timor",2006,"Developing",64.9,186,0.04,74.9404818407388,62,0.65,63,0.1,439.229487892204,11.9,11.9,0.511,11,"TLS","Asia",160.5268709
"Timor",2005,"Developing",63.7,156.045843103191,0.36,79.0416766911956,55,1.5,55,0.1,439.229487892204,12,11.9,0.492,10.6,"TLS","Asia",160.5960634
"Timor",2004,"Developing",62.3,229,0.38,78.9370665174674,57,1.31,57,0.1,439.229487892204,12,12,0.484,10.2,"TLS","Asia",160.6597868
"Timor",2003,"Developing",61,160.420430060262,0.44,79.2349460947044,55,2.48,55,0.1,439.229487892204,12.1,12.1,0.485,9.8,"TLS","Asia",160.7188184
"Timor",2002,"Developing",62,261,0.48,78.5633197230316,38,3.89,54,0.1,439.229487892204,12.1,12.1,0.475,9.8,"TLS","Asia",160.7725635
"Togo",2015,"Developing",59.9,287,1.05025666045555,88,88,5.53774437918395,88,1,178.418536769288,6.5,6.2,0.484,12,"TGO","Africa",168.3303395
"Togo",2014,"Developing",59.7,285,1.27054263315,87,85,5.25,87,1,178.418536769288,6.6,6.4,0.475,12,"TGO","Africa",168.4916186
"Togo",2013,"Developing",59.4,287,0.801565268374163,84,84,5.12,84,1.5,178.418536769288,6.8,6.6,0.47,12,"TGO","Africa",168.653062
"Togo",2012,"Developing",58.9,294,1.06542754082111,84,84,5.11,84,1.7,178.418536769288,7,6.8,0.464,12,"TGO","Africa",168.814327
"Togo",2011,"Developing",58.3,339.251206936202,1.44,85,85,5.21,85,2.6,178.418536769288,7.1,7,0.457,11.5,"TGO","Africa",168.9750274
"Togo",2010,"Developing",57.4,323,1.21,83,83,5.37,83,3.8,178.418536769288,7.3,7.2,0.449,11,"TGO","Africa",169.1347655
"Togo",2009,"Developing",56.7,336,1.24,78,78,6.64,78,4.3,178.418536769288,7.5,7.4,0.442,10.6,"TGO","Africa",169.2928693
"Togo",2008,"Developing",56.2,344,1.33,24,8,5.73,81,4.8,178.418536769288,7.7,7.6,0.441,10.1,"TGO","Africa",169.4476148
"Togo",2007,"Developing",55.9,344,1.37,89.2364882983547,72,5.55,82,5.1,178.418536769288,7.9,7.8,0.443,10.6,"TGO","Africa",169.5962775
"Togo",2006,"Developing",55.7,345,1.37,75.7539839062357,85,5.56,84,5,178.418536769288,8.1,8,0.436,10.2,"TGO","Africa",169.7365917
"Togo",2005,"Developing",55,357,1.14,10.9112167787119,8,5.17,82,5,178.418536769288,8.4,8.3,0.435,10.1,"TGO","Africa",169.8666279
"Togo",2004,"Developing",54.9,355,1.01,95.2815407017984,71,5.6,71,5.1,178.418536769288,8.6,8.5,0.432,10,"TGO","Africa",169.9838236
"Togo",2003,"Developing",54.7,355,1.02,96.6238038564247,72,5,72,5.2,178.418536769288,8.8,8.7,0.428,9.9,"TGO","Africa",170.0875927
"Togo",2002,"Developing",54.7,351,1,76.4731523050634,58,4.7,59,5.3,178.418536769288,9,8.9,0.428,9.7,"TGO","Africa",170.1776891
"Togo",2001,"Developing",54.6,345,0.95,61.55746291625,51,4.29,5,5.3,178.418536769288,9.2,9.1,0.426,9.4,"TGO","Africa",170.2542093
"Togo",2000,"Developing",54.6,339,1.1,100,63,4.35,64,5.1,178.418536769288,9.4,9.3,0.425,9.3,"TGO","Africa",170.3166195
"Tonga",2015,"Developing",73.5,133,1.81163926781631,78,8,4.66054178112574,78,0.1,1141.64326720816,0.1,0.1,0.718,14.3,"TON","Oceania",176.757346
"Tonga",2014,"Developing",73.3,135,1.22968054669267,89.6890338056648,82,5.18,8,0.1,1141.64326720816,0.1,0.1,0.716,14.3,"TON","Oceania",176.8225961
"Tonga",2013,"Developing",73.2,137,1.22262749614557,82,84,4.98,82,0.1,1141.64326720816,0.1,0.1,0.718,14.3,"TON","Oceania",176.8878227
"Tonga",2012,"Developing",73,138,1.297281408732,77,79,4.51,77,0.1,1141.64326720816,0.1,0.1,0.717,14.4,"TON","Oceania",176.9532279
"Tonga",2011,"Developing",72.9,139.327199905905,0.96,82,84,4.6,82,0.1,1141.64326720816,0.1,0.1,0.712,14.4,"TON","Oceania",177.0186765
"Tonga",2010,"Developing",72.8,142,1.24,82,84,4.59,82,0.1,1141.64326720816,0.1,0.1,0.707,14.4,"TON","Oceania",177.0840716
"Tonga",2009,"Developing",72.5,147,1.08,84,86,4.67,84,0.1,1141.64326720816,0.1,0.1,0.703,14.5,"TON","Oceania",177.149342
"Tonga",2008,"Developing",72.6,145,1.1,84,88,5.13,86,0.1,1141.64326720816,0.1,0.1,0.698,14.5,"TON","Oceania",177.2138699
"Tonga",2007,"Developing",72.5,146,2.05,87,88,5.82,87,0.1,1141.64326720816,0.1,0.1,0.698,14.5,"TON","Oceania",177.2761329
"Tonga",2006,"Developing",72.4,148,1.79,89,89,5.61,88,0.1,1141.64326720816,0.1,0.1,0.695,14.6,"TON","Oceania",177.3360664
"Tonga",2005,"Developing",72.3,150.958503368745,1.57,89,9,6.52,89,0.1,1141.64326720816,0.1,0.1,0.694,14.6,"TON","Oceania",177.3919072
"Tonga",2004,"Developing",72.2,151,1.8,86.2210856992543,91,4.87,9,0.1,1141.64326720816,0.1,0.1,0.693,14.6,"TON","Oceania",177.4428595
"Tonga",2003,"Developing",72,153,1.79,85,91,5.9,9,0.1,1141.64326720816,0.1,0.1,0.683,13.7,"TON","Oceania",177.4885925
"Tonga",2002,"Developing",71.9,155,1.51,88,85,5.3,84,0.1,1141.64326720816,0.1,0.1,0.679,13.5,"TON","Oceania",177.5284118
"Tonga",2001,"Developing",71.8,157,1.35,91,91,5.66,89,0.1,1141.64326720816,0.1,0.1,0.674,13.2,"TON","Oceania",177.5630819
"Tonga",2000,"Developing",71.6,158,1.24,93,91,4.75,91,0.1,1141.64326720816,0.1,0.1,0.676,13.7,"TON","Oceania",177.5925029
"Trinidad and Tobago",2015,"Developing",71.2,202.130283635157,6.10768872781406,100,88,4.19975321243241,96,0.3,3241.55498855803,5.7,5.9,0.779,12.7,"TTO","North America",173.7350948
"Trinidad and Tobago",2014,"Developing",71.1,171,6.94,92,94,5.93,92,0.3,3241.55498855803,5.8,6,0.778,12.7,"TTO","North America",173.7285173
"Trinidad and Tobago",2013,"Developing",71,172,6.71,92,94,5.98,92,0.3,3241.55498855803,5.8,6,0.773,12.7,"TTO","North America",173.721857
"Trinidad and Tobago",2012,"Developing",78,174,6.7,92,91,5.78,92,0.4,3241.55498855803,5.9,6.1,0.772,12.6,"TTO","North America",173.7150949
"Trinidad and Tobago",2011,"Developing",76,176,6.5,75.0043634709154,91,5.6,9,0.4,3241.55498855803,5.9,6.2,0.774,12.6,"TTO","North America",173.7082643
"Trinidad and Tobago",2010,"Developing",74,179,6.5,78.5972433442068,91,5.29,9,0.4,3241.55498855803,5.9,6.3,0.772,12.5,"TTO","North America",173.7026848
"Trinidad and Tobago",2009,"Developing",71,183,6.37,61.069102003905,9,6.47,9,0.2,3241.55498855803,6,6.4,0.773,12.5,"TTO","North America",173.6994495
"Trinidad and Tobago",2008,"Developing",69.9,185,6.41,78.3266614164128,91,4.4,9,0.3,3241.55498855803,6.1,6.4,0.767,12.4,"TTO","North America",173.6991215
"Trinidad and Tobago",2007,"Developing",69.7,187,6.37,89,9,4.82,88,0.7,3241.55498855803,6.1,6.5,0.76,12.4,"TTO","North America",173.7018056
"Trinidad and Tobago",2006,"Developing",69.6,188,6.35,89,89,4.49,92,0.6,3241.55498855803,6.2,6.6,0.751,12.3,"TTO","North America",173.7067401
"Trinidad and Tobago",2005,"Developing",69.5,189,6.12,95,95,5.31,95,0.5,3241.55498855803,6.3,6.7,0.745,12.3,"TTO","North America",173.7134531
"Trinidad and Tobago",2004,"Developing",69.4,174.395034236386,5.82,94,94,5.22,94,1,3241.55498855803,6.3,6.8,0.736,12.2,"TTO","North America",173.721828
"Trinidad and Tobago",2003,"Developing",69.3,191,5.53,76,91,5.13,91,0.5,3241.55498855803,6.4,6.9,0.729,12,"TTO","North America",173.731072
"Trinidad and Tobago",2002,"Developing",69.2,192,5.12,97.5320554492441,96,5,96,2,3241.55498855803,6.5,7,0.721,11.9,"TTO","North America",173.7400125
"Trinidad and Tobago",2001,"Developing",69.1,194,4.55,46.6344287757048,91,4.4,91,1.2,3241.55498855803,6.6,7.1,0.715,11.8,"TTO","North America",173.7488073
"Trinidad and Tobago",2000,"Developing",69.1,197,4.68,49.092160800822,9,4.17,9,0.9,3241.55498855803,6.7,7.2,0.709,11.7,"TTO","North America",173.7564638
"Tunisia",2015,"Developing",75.3,20.303529172515,1.18107180333617,98,98,4.6114492870701,98,0.1,2571.83274242674,6.5,6.4,0.723,14.6,"TUN","Africa",173.9514542
"Tunisia",2014,"Developing",75.1,12,1.39,98,98,7,98,0.1,2571.83274242674,6.5,6.4,0.722,14.7,"TUN","Africa",173.9409462
"Tunisia",2013,"Developing",74.9,13,1.29,98,98,7.26,98,0.1,2571.83274242674,6.4,6.3,0.72,14.7,"TUN","Africa",173.9300271
"Tunisia",2012,"Developing",74.9,13,1.3,97,97,7.18,97,0.1,2571.83274242674,6.4,6.3,0.717,14.6,"TUN","Africa",173.9188685
"Tunisia",2011,"Developing",74.8,13,1.29,98,98,7.15,98,0.1,2571.83274242674,6.4,6.3,0.714,14.5,"TUN","Africa",173.9069261
"Tunisia",2010,"Developing",74.8,12,1.28,98,98,6.54,98,0.1,2571.83274242674,6.3,6.3,0.71,14.4,"TUN","Africa",173.8952008
"Tunisia",2009,"Developing",74.7,12,1.4,99,99,6.18,99,0.1,2571.83274242674,6.3,6.3,0.706,14.4,"TUN","Africa",173.8838518
"Tunisia",2008,"Developing",74.7,12,1.37,99,99,5.63,99,0.1,2571.83274242674,6.3,6.3,0.701,14.3,"TUN","Africa",173.8722785
"Tunisia",2007,"Developing",74.6,12,1.24,98,98,5.64,98,0.1,2571.83274242674,6.3,6.3,0.695,14.3,"TUN","Africa",173.8589028
"Tunisia",2006,"Developing",74.4,12,1.46,99,99,5.64,99,0.1,2571.83274242674,6.3,6.3,0.689,14.2,"TUN","Africa",173.8432217
"Tunisia",2005,"Developing",74.2,14,1.37,97,98,5.57,98,0.1,2571.83274242674,6.4,6.3,0.683,13.9,"TUN","Africa",173.8228967
"Tunisia",2004,"Developing",74,15,1.36,96,97,5.63,97,0.1,2571.83274242674,6.4,6.3,0.673,13.6,"TUN","Africa",173.7958063
"Tunisia",2003,"Developing",73.7,17,1.34,92,95,5.36,95,0.1,2571.83274242674,6.4,6.3,0.667,13.5,"TUN","Africa",173.7604376
"Tunisia",2002,"Developing",73.5,19,1.17,93,96,5.32,96,0.1,2571.83274242674,6.5,6.4,0.662,13.3,"TUN","Africa",173.7161668
"Tunisia",2001,"Developing",73.2,11,1.19,94,98,5.29,98,0.1,2571.83274242674,6.5,6.4,0.654,13.1,"TUN","Africa",173.6631828
"Tunisia",2000,"Developing",72.9,112,1.21,94,97,5.4,97,0.1,2571.83274242674,6.6,6.5,0.646,12.8,"TUN","Africa",173.6012947
"Turkey",2015,"Developing",75.8,112.643326859901,1.30854618406815,97,97,6.68424133978936,97,0.1,1784.78278239433,4.9,4.8,0.764,14.5,"TUR","Asia",174.2095618
"Turkey",2014,"Developing",75.5,106.712489214438,1.45,96,96,5.41,96,0.1,1784.78278239433,4.9,4.7,0.759,14.5,"TUR","Asia",174.188318
"Turkey",2013,"Developing",75.2,96.1157232610122,1.41,97,98,5.38,98,0.1,1784.78278239433,4.9,4.7,0.754,14.4,"TUR","Asia",174.1668919
"Turkey",2012,"Developing",74.8,112,1.54,97,97,5.24,97,0.1,1784.78278239433,4.9,4.7,0.75,14.3,"TUR","Asia",174.1452615
"Turkey",2011,"Developing",74.5,114,1.53,96,97,5.29,97,0.1,1784.78278239433,4.9,4.7,0.737,13.8,"TUR","Asia",174.1227605
"Turkey",2010,"Developing",74.2,116,1.49,96,97,5.61,97,0.1,1784.78278239433,4.9,4.7,0.715,13,"TUR","Asia",174.1000276
"Turkey",2009,"Developing",73.9,118,1.4,94,96,6.8,96,0.1,1784.78278239433,4.9,4.8,0.709,12.5,"TUR","Asia",174.0778673
"Turkey",2008,"Developing",73.5,121,1.39,92,96,6.7,96,0.1,1784.78278239433,5,4.8,0.705,12.5,"TUR","Asia",174.0556803
"Turkey",2007,"Developing",73.2,124,1.26,96,96,6.4,96,0.1,1784.78278239433,5,4.8,0.697,12.3,"TUR","Asia",174.0319886
"Turkey",2006,"Developing",72.8,126,1.29,82,9,5.81,9,0.1,1784.78278239433,5,4.8,0.687,11.9,"TUR","Asia",174.006805
"Turkey",2005,"Developing",72.4,129,1.29,85,9,5.45,9,0.1,1784.78278239433,5,4.9,0.681,11.9,"TUR","Asia",173.9779912
"Turkey",2004,"Developing",72,132,1.35,77,85,5.37,85,0.1,1784.78278239433,5.1,4.9,0.675,12,"TUR","Asia",173.9435019
"Turkey",2003,"Developing",71.6,135,1.42,68,69,5.34,68,0.1,1784.78278239433,5.1,5,0.668,11.9,"TUR","Asia",173.9019642
"Turkey",2002,"Developing",71.2,138,1.47,72,78,5.36,78,0.1,1784.78278239433,5.2,5,0.658,11.5,"TUR","Asia",173.85287
"Turkey",2001,"Developing",78,124.653778156106,1.49,77,88,5.16,88,0.1,1784.78278239433,5.2,5.1,0.653,11.1,"TUR","Asia",173.7957284
"Turkey",2000,"Developing",74,143,1.54,71,85,4.95,85,0.1,1784.78278239433,5.3,5.2,0.641,10.7,"TUR","Asia",173.7303064
"Turkmenistan",2015,"Developing",66.3,215,2.59857241450614,99,99,2.64861105195531,99,0.1,1151.81166680999,3.3,3.3,0.688,10.8,"TKM","Asia",171.9696756
"Turkmenistan",2014,"Developing",66,217,2.9,97,98,2.7,98,0.1,1151.81166680999,3.3,3.3,0.683,10.8,"TKM","Asia",172.0247275
"Turkmenistan",2013,"Developing",65.4,228,2.93,98,98,2.12,98,0.1,1151.81166680999,3.2,3.3,0.678,10.7,"TKM","Asia",172.0799543
"Turkmenistan",2012,"Developing",65.6,229.889575281501,2.75,98,98,1.96,97,0.1,1151.81166680999,3.2,3.3,0.672,10.7,"TKM","Asia",172.1354057
"Turkmenistan",2011,"Developing",65.6,217,2.55,97,97,1.98,97,0.1,1151.81166680999,3.2,3.3,0.665,10.6,"TKM","Asia",172.1904377
"Turkmenistan",2010,"Developing",65.8,211,2.48,96,96,1.99,96,0.1,1151.81166680999,3.2,3.3,0,10.6,"TKM","Asia",172.2452629
"Turkmenistan",2009,"Developing",65.6,215,2.35,97,97,1.88,96,0.1,1151.81166680999,3.2,3.3,0,10.5,"TKM","Asia",172.3002587
"Turkmenistan",2008,"Developing",64.5,235,2.4,96,96,1.93,96,0.1,1151.81166680999,3.2,3.3,0,10.5,"TKM","Asia",172.3546909
"Turkmenistan",2007,"Developing",64.1,241,2.58,98,98,2.16,98,0.1,1151.81166680999,3.3,3.3,0,10.4,"TKM","Asia",172.407244
"Turkmenistan",2006,"Developing",63.7,245,2.71,98,98,2.9,98,0.1,1151.81166680999,3.3,3.3,0,10.4,"TKM","Asia",172.4575249
"Turkmenistan",2005,"Developing",63.3,248,2.85,99,99,3.51,99,0.1,1151.81166680999,3.4,3.4,0,10.3,"TKM","Asia",172.5042217
"Turkmenistan",2004,"Developing",63.5,238,2.86,96,98,4.3,97,0.1,1151.81166680999,3.4,3.4,0,10.3,"TKM","Asia",172.54575
"Turkmenistan",2003,"Developing",63.4,231,2.88,97,66,3.85,83,0.1,1151.81166680999,3.5,3.4,0,10.3,"TKM","Asia",172.5813581
"Turkmenistan",2002,"Developing",63.3,229,2.33,96,99,3.34,98,0.1,1151.81166680999,3.5,3.5,0,10.2,"TKM","Asia",172.6104028
"Turkmenistan",2001,"Developing",64,221,2.35,96.8079101245833,94,3.87,95,0.1,1151.81166680999,3.6,3.5,0,10.2,"TKM","Asia",172.6337631
"Turkmenistan",2000,"Developing",63.8,224,2.9,97.9233626605385,98,3.94,97,0.1,1151.81166680999,3.6,3.6,0,0,"TKM","Asia",172.6502773
"Uganda",2015,"Developing",62.3,291,8.80327472278944,78,82,8.79712297634905,78,3.1,315.633615280997,5.6,5.6,0.488,10,"UGA","Africa",165.6249322
"Uganda",2014,"Developing",61.5,315.323825190126,9.12843295540837,78,82,7.22,78,3.2,315.633615280997,5.7,5.6,0.483,10,"UGA","Africa",165.8306016
"Uganda",2013,"Developing",67,325,10.0073583764448,78,82,7.47,78,4,315.633615280997,5.7,5.7,0.478,10,"UGA","Africa",166.0363493
"Uganda",2012,"Developing",60,339,9.46736035135692,78,82,7.58,78,4.6,315.633615280997,5.8,5.8,0.477,10,"UGA","Africa",166.2427471
"Uganda",2011,"Developing",59.3,347,10.22,82,82,9.9,82,6.8,315.633615280997,5.9,5.9,0.477,10.7,"UGA","Africa",166.4492645
"Uganda",2010,"Developing",58.4,362,10.03,70.0929127388841,79,11.2,8,8,315.633615280997,6,6,0.473,10.9,"UGA","Africa",166.6559248
"Uganda",2009,"Developing",57.5,378,9.63,79,78,8.43,79,8.1,315.633615280997,6.1,6.1,0.464,10.8,"UGA","Africa",166.8617849
"Uganda",2008,"Developing",56.3,367.704198748385,9.79,71,69,9.1,71,8.2,315.633615280997,6.2,6.2,0.453,10.6,"UGA","Africa",167.0652299
"Uganda",2007,"Developing",55.5,293.14780601883,9.65,73,7,9.76,73,8.4,315.633615280997,6.3,6.3,0.442,10.3,"UGA","Africa",167.2635015
"Uganda",2006,"Developing",54.9,322.253762307659,9.81,64,62,9.86,64,8.6,315.633615280997,6.4,6.4,0.434,10.6,"UGA","Africa",167.4553325
"Uganda",2005,"Developing",53.2,446,10.09,64,59,9.36,64,8.7,315.633615280997,6.5,6.5,0.429,10.9,"UGA","Africa",167.6376964
"Uganda",2004,"Developing",51.3,485,9.89,62,58,8.9,62,8.9,315.633615280997,6.6,6.6,0.427,11.6,"UGA","Africa",167.8082651
"Uganda",2003,"Developing",51,389.757769172033,10.16,44,57,7.54,59,9.4,315.633615280997,6.7,6.7,0.418,11.5,"UGA","Africa",167.9663274
"Uganda",2002,"Developing",48.8,523,10.42,29,57,7.78,57,10,315.633615280997,6.8,6.8,0.404,11,"UGA","Africa",168.11195
"Uganda",2001,"Developing",47.7,539,10.57,59.7613829167685,56,7.26,55,10.8,315.633615280997,6.9,6.9,0.396,10.8,"UGA","Africa",168.2462208
"Uganda",2000,"Developing",46.6,554,10.47,83.1208277210627,55,6.77,52,11.6,315.633615280997,7,7,0.382,9.8,"UGA","Africa",168.368946
"Ukraine",2015,"Developing",71.3,195,8.55580544095291,22,51,8.21277563949535,23,0.2,892.900668668899,2.3,2.4,0.748,15.3,"UKR","Europe",178.457049
"Ukraine",2014,"Developing",78,263.948407375811,8.06,22,45,7.1,23,0.2,892.900668668899,2.3,2.4,0.746,15.2,"UKR","Europe",178.4175109
"Ukraine",2013,"Developing",71,198,8.44,46,72,7.67,76,0.2,892.900668668899,2.3,2.4,0.744,15.2,"UKR","Europe",178.3781571
"Ukraine",2012,"Developing",77,197.249566366028,8.44,46,72,7.47,76,0.2,892.900668668899,2.4,2.4,0.739,15.1,"UKR","Europe",178.3393315
"Ukraine",2011,"Developing",75,232.151510449339,8.48,21,54,6.98,5,0.2,892.900668668899,2.4,2.5,0.734,14.9,"UKR","Europe",178.3010426
"Ukraine",2010,"Developing",69.8,212,8.39,48,57,7.81,52,0.2,892.900668668899,2.4,2.5,0.728,14.9,"UKR","Europe",178.2637244
"Ukraine",2009,"Developing",69.2,231,8.71,66,74,7.8,71,0.3,892.900668668899,2.5,2.6,0.734,14.9,"UKR","Europe",178.2278731
"Ukraine",2008,"Developing",67.7,273,9.46,84,91,6.63,9,0.4,892.900668668899,2.5,2.6,0.73,14.9,"UKR","Europe",178.1945134
"Ukraine",2007,"Developing",67.5,277,8.86,92,98,6.36,98,0.7,892.900668668899,2.5,2.7,0.723,14.8,"UKR","Europe",178.1623041
"Ukraine",2006,"Developing",67.7,267,7.99,96,99,6.39,98,0.8,892.900668668899,2.6,2.7,0.716,14.7,"UKR","Europe",178.1310228
"Ukraine",2005,"Developing",67,278,7.31,97,95,6.41,96,0.9,892.900668668899,2.7,2.8,0.707,14.5,"UKR","Europe",178.0998655
"Ukraine",2004,"Developing",67.4,267,6.79,98,99,6.61,99,1,892.900668668899,2.7,2.8,0.7,14.6,"UKR","Europe",178.0691626
"Ukraine",2003,"Developing",67.6,256,5.92,77,99,6.93,97,0.9,892.900668668899,2.8,2.9,0.691,14.3,"UKR","Europe",178.0387531
"Ukraine",2002,"Developing",67.6,256,4.89,48,99,6.25,99,0.9,892.900668668899,2.9,3,0.683,13.9,"UKR","Europe",178.008537
"Ukraine",2001,"Developing",67.7,253,4.31,49.4831643287648,99,5.66,99,0.8,892.900668668899,2.9,3,0.673,13.2,"UKR","Europe",177.98028
"Ukraine",2000,"Developing",67.5,257,4.49,41.9467543944043,99,5.59,99,0.7,892.900668668899,3,3.1,0.669,13.3,"UKR","Europe",177.9535782
"United Arab Emirates",2015,"Developing",77.1,75,1.67569717277628,99,99,4.29785610849886,99,0.1,12137.7706945368,5.3,5.1,0.836,13.3,"ARE","Asia",170.4554301
"United Arab Emirates",2014,"Developing",76.9,77,1.91,99,99,3.64,99,0.1,12137.7706945368,5.2,5,0.832,13.3,"ARE","Asia",170.5299937
"United Arab Emirates",2013,"Developing",76.7,78,1.82,98,98,3.49,98,0.1,12137.7706945368,5.2,5,0.829,13.3,"ARE","Asia",170.6043449
"United Arab Emirates",2012,"Developing",76.5,67.742341297708,1.75,96,96,3.45,96,0.1,12137.7706945368,5.1,5,0.826,13.3,"ARE","Asia",170.6786098
"United Arab Emirates",2011,"Developing",76.3,81,1.73,95,95,3.7,95,0.1,12137.7706945368,5.1,4.9,0.824,13.3,"ARE","Asia",170.7521938
"United Arab Emirates",2010,"Developing",76.2,82,1.69,94,94,3.93,94,0.1,12137.7706945368,5.1,4.9,0.826,13.3,"ARE","Asia",170.8256364
"United Arab Emirates",2009,"Developing",76,84,1.73,93,94,4.5,93,0.1,12137.7706945368,5.1,4.9,0.831,13.2,"ARE","Asia",170.8995587
"United Arab Emirates",2008,"Developing",75.8,85,1.86,92,94,2.93,92,0.1,12137.7706945368,5.1,4.9,0.829,13.1,"ARE","Asia",170.9734433
"United Arab Emirates",2007,"Developing",75.6,87,1.69,92,94,2.57,92,0.1,12137.7706945368,5.1,4.9,0.826,12.9,"ARE","Asia",171.0457041
"United Arab Emirates",2006,"Developing",75.4,89,1.74,92,94,2.33,92,0.1,12137.7706945368,5.1,4.9,0.823,12.8,"ARE","Asia",171.1159315
"United Arab Emirates",2005,"Developing",75.3,92,1.79,92,94,2.32,94,0.1,12137.7706945368,5.1,4.9,0.818,12.6,"ARE","Asia",171.181778
"United Arab Emirates",2004,"Developing",75.1,95,1.77,92,94,2.46,94,0.1,12137.7706945368,5.2,4.9,0.813,12.4,"ARE","Asia",171.2407662
"United Arab Emirates",2003,"Developing",74.9,98,1.74,92,94,2.65,94,0.1,12137.7706945368,5.2,5,0.808,12.3,"ARE","Asia",171.2915115
"United Arab Emirates",2002,"Developing",74.7,66.8040849985939,1.72,92,94,2.72,94,0.1,12137.7706945368,5.3,5,0.803,12.1,"ARE","Asia",171.3333183
"United Arab Emirates",2001,"Developing",74.5,65.6737507051328,1.67,92,94,2.48,94,0.1,12137.7706945368,5.3,5.1,0.798,12,"ARE","Asia",171.3662162
"United Arab Emirates",2000,"Developing",74.2,17,1.64,92,94,2.38,94,0.1,12137.7706945368,5.4,5.1,0.791,11.8,"ARE","Asia",171.3895235
"United Kingdom",2015,"Developed",81.2,69,10.66,NA,96,8.975440653262,96,0.1,NA,0.8,0.6,NA,NA,"GBR","Europe",177.4901885
